year,selling_price,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,mean_price_by_fuel,median_price_by_fuel,car_age,mean_price_by_age,mean_price_by_transmission,median_price_by_transmission
2010.0,220000.0,120000.0,Diesel,Manual,21.1,1248,1248,113.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2015.0,425000.0,70000.0,Petrol,Manual,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2019.0,480000.0,13000.0,Petrol,Manual,19.44,999,999,95.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2014.0,400000.0,60000.0,Petrol,Manual,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,487000.0,35000.0,Petrol,Manual,19.1,1197,1197,114.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,386000.0,44000.0,Petrol,Manual,19.1,1197,1197,114.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2005.0,100000.0,120000.0,Petrol,Manual,13.0,1493,1493,13.1,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2010.0,300000.0,60000.0,Diesel,Manual,21.43,1364,1364,205.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2000.0,100000.0,60000.0,Petrol,Manual,18.5,796,796,71.0,5.0,384050.7800201816,320000.0,25.0,78639.78571428571,451816.6323673071,400000.0
2014.0,1750000.0,30000.0,Diesel,Manual,13.0,2982,2982,343.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,450000.0,15000.0,Petrol,Manual,18.15,1198,1198,115.0,6.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,490000.0,90000.0,Diesel,Manual,22.95,1248,1248,190.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2009.0,345000.0,47000.0,Petrol,Manual,17.0,1497,1497,146.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2005.0,85000.0,90000.0,Petrol,Manual,17.3,993,993,78.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2010.0,215000.0,120600.0,Petrol,Manual,18.9,998,998,90.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2010.0,320000.0,100000.0,Petrol,Manual,16.2,1599,1599,14.9,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2016.0,459999.0,60000.0,Petrol,Manual,20.85,1197,1197,115.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2005.0,65000.0,86000.0,Petrol,Manual,15.3,1341,1341,115.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2020.0,720000.0,5000.0,Petrol,Manual,18.6,1197,1197,117.0,5.0,384050.7800201816,320000.0,5.0,888349.1587301587,451816.6323673071,400000.0
2017.0,800000.0,37000.0,Diesel,Manual,28.09,1248,1248,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2019.0,520000.0,14000.0,Petrol,Manual,20.3,1199,1199,114.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2015.0,580000.0,70000.0,Diesel,Manual,20.77,1248,1248,200.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,600000.0,50000.0,Petrol,Manual,17.4,1497,1497,145.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,290000.0,60000.0,Petrol,Manual,19.4,1198,1198,109.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,360000.0,50000.0,CNG,Manual,26.6,998,998,77.0,5.0,317666.60784313723,330000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,550000.0,50000.0,Petrol,Manual,20.85,1197,1197,115.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,375000.0,70000.0,Petrol,Manual,18.5,1197,1197,113.7,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,420000.0,35000.0,Petrol,Automatic,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2017.0,550000.0,20000.0,Petrol,Manual,21.21,1197,1197,113.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,270000.0,20000.0,Petrol,Manual,24.7,796,796,69.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2018.0,700000.0,7800.0,Petrol,Automatic,22.0,1197,1197,113.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2017.0,500000.0,20000.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2019.0,1250000.0,15000.0,Diesel,Manual,17.6,2179,2179,320.0,7.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2013.0,320000.0,31377.0,Petrol,Manual,18.5,1197,1197,113.7,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,700000.0,50000.0,Diesel,Manual,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2015.0,290000.0,60000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,550000.0,100000.0,Petrol,Automatic,14.53,1794,1794,173.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,1322916.4973913042,850000.0
2012.0,265000.0,60000.0,Petrol,Manual,19.4,1198,1198,109.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2018.0,830000.0,5000.0,Petrol,Automatic,21.4,1197,1197,115.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2017.0,800000.0,60000.0,Diesel,Manual,14.1,2179,2179,320.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,160000.0,25000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2018.0,335000.0,30000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,329000.0,80000.0,Petrol,Manual,20.63,1198,1198,104.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,775000.0,75000.0,Diesel,Manual,24.3,1248,1248,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2020.0,524000.0,32000.0,Petrol,Manual,20.14,1197,1197,113.75,5.0,384050.7800201816,320000.0,5.0,888349.1587301587,451816.6323673071,400000.0
2015.0,245000.0,40000.0,Petrol,Manual,22.74,796,796,69.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,275000.0,93000.0,Petrol,Manual,17.0,1197,1197,11.4,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2018.0,520000.0,60000.0,Petrol,Manual,17.57,1193,1193,140.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2014.0,550000.0,37000.0,Petrol,Manual,16.95,1498,1498,134.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2018.0,910000.0,15000.0,Petrol,Manual,17.0,1497,1497,150.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2015.0,300000.0,80000.0,Petrol,Manual,19.49,1198,1198,104.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2016.0,350000.0,140000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,900000.0,70000.0,Diesel,Manual,12.83,2696,2696,340.0,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,300000.0,120000.0,Diesel,Manual,17.21,1493,1493,240.0,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2010.0,250000.0,110000.0,Diesel,Manual,21.1,1248,1248,190.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2017.0,1100000.0,37000.0,Diesel,Manual,19.67,1582,1582,259.9,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2016.0,270000.0,44000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2015.0,640000.0,80000.0,Diesel,Manual,20.77,1248,1248,200.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,650000.0,125000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2017.0,409999.0,13500.0,Petrol,Manual,15.37,1196,1196,101.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,165000.0,75000.0,Petrol,Manual,17.92,1086,1086,96.1,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2007.0,80000.0,120000.0,Petrol,Manual,13.2,1495,1495,12.5,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2012.0,535000.0,120000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2013.0,700000.0,70000.0,Diesel,Manual,12.99,2494,2494,200.0,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,550000.0,70000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2019.0,680000.0,15000.0,Petrol,Automatic,19.0,1199,1199,110.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2009.0,200000.0,53000.0,Petrol,Manual,20.36,1197,1197,111.8,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2014.0,500000.0,120000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,1000000.0,70000.0,Diesel,Manual,24.52,1248,1248,200.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2008.0,110000.0,120000.0,Petrol,Manual,14.2,1341,1341,11.8,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2012.0,320000.0,100000.0,Petrol,Manual,18.5,1197,1197,11.4,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2015.0,350000.0,100000.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2013.0,170000.0,162500.0,Diesel,Manual,19.4,1405,1405,135.4,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,800000.0,39000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,500000.0,75000.0,Diesel,Manual,26.8,1248,1248,190.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,1380000.0,50000.0,Diesel,Automatic,17.6,2179,2179,400.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2019.0,1300000.0,40000.0,Diesel,Manual,17.3,1497,1497,300.0,8.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2013.0,530000.0,92500.0,Diesel,Manual,22.32,1582,1582,259.9,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2012.0,360000.0,158000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2012.0,310000.0,120000.0,Diesel,Manual,19.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2015.0,725000.0,50000.0,Diesel,Manual,26.0,1498,1498,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,340000.0,110000.0,Diesel,Manual,19.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2017.0,550000.0,2000.0,Diesel,Manual,25.4,1186,1186,190.25,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,1150000.0,181000.0,Diesel,Manual,11.5,2982,2982,343.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2016.0,380000.0,70000.0,Diesel,Manual,27.28,1047,1047,140.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,350000.0,90000.0,Petrol,Automatic,17.97,1498,1498,134.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,1322916.4973913042,850000.0
2019.0,610000.0,2000.0,Petrol,Manual,18.6,1197,1197,117.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2015.0,525000.0,20000.0,Petrol,Manual,20.85,1197,1197,115.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2011.0,480000.0,120000.0,Diesel,Manual,12.8,2494,2494,20.4,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2017.0,780000.0,35000.0,Diesel,Manual,16.55,2498,2498,247.0,6.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2012.0,320000.0,193000.0,Diesel,Manual,19.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,375000.0,80000.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2019.0,300000.0,40000.0,Petrol,Manual,19.02,1198,1198,104.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2015.0,500000.0,70000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2011.0,404000.0,122358.0,Diesel,Manual,12.05,2179,2179,290.0,9.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2015.0,500000.0,75000.0,Diesel,Manual,14.07,2956,2956,223.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2017.0,350000.0,120000.0,Diesel,Manual,27.28,1047,1047,140.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,380000.0,40000.0,Petrol,Manual,17.57,1193,1193,140.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2008.0,114999.0,95200.0,Petrol,Manual,13.2,1495,1495,12.5,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2014.0,335000.0,33033.0,Petrol,Manual,19.4,1198,1198,109.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2015.0,465000.0,63063.0,Petrol,Automatic,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,1322916.4973913042,850000.0
2012.0,290000.0,60000.0,Diesel,Manual,21.02,1248,1248,200.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2005.0,110000.0,45000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2011.0,450000.0,80000.0,Diesel,Manual,11.57,2179,2179,320.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2009.0,400000.0,170000.0,Diesel,Manual,13.6,2523,2523,180.0,7.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2007.0,210000.0,207890.0,Diesel,Manual,13.6,2523,2523,180.0,7.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2018.0,4600000.0,7976.0,Diesel,Automatic,17.9,2143,2143,400.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2016.0,220000.0,35000.0,Petrol,Manual,16.8,796,796,59.0,8.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,450000.0,35000.0,Petrol,Manual,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,290000.0,50000.0,Petrol,Automatic,16.95,1197,1197,111.8,5.0,384050.7800201816,320000.0,12.0,452257.0875,1322916.4973913042,850000.0
2016.0,520000.0,20000.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2011.0,265000.0,20000.0,Petrol,Automatic,16.95,1197,1197,111.8,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,1322916.4973913042,850000.0
2012.0,330000.0,50000.0,Petrol,Manual,18.6,1197,1197,114.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,509999.0,120000.0,Diesel,Manual,15.96,2523,2523,195.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,500000.0,70000.0,Petrol,Manual,17.1,1591,1591,154.9,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2015.0,525000.0,50000.0,Petrol,Manual,17.19,1197,1197,114.73,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2019.0,675000.0,16500.0,Petrol,Manual,21.01,1197,1197,113.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2010.0,300000.0,70000.0,Petrol,Manual,17.0,1197,1197,11.4,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2005.0,90000.0,99361.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2017.0,650000.0,25000.0,Diesel,Manual,26.59,1248,1248,190.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,409000.0,70000.0,Petrol,Manual,19.1,1197,1197,114.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2015.0,395000.0,80000.0,Diesel,Manual,24.0,1120,1120,160.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,400000.0,70000.0,Petrol,Manual,19.1,1197,1197,114.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2012.0,120000.0,60000.0,Petrol,Manual,18.6,1199,1199,108.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2018.0,645000.0,10000.0,Petrol,Automatic,20.3,1199,1199,114.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2006.0,81000.0,80000.0,Petrol,Manual,16.1,796,796,59.0,4.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2017.0,1300000.0,30000.0,Diesel,Manual,25.6,1498,1498,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,1250000.0,33000.0,Diesel,Manual,25.6,1498,1498,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,535000.0,90000.0,Petrol,Manual,16.02,1373,1373,130.0,7.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2014.0,555000.0,80100.0,Diesel,Manual,19.01,1461,1461,248.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,725000.0,120000.0,Petrol,Manual,17.4,1497,1497,145.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,229999.0,40000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,800000.0,160000.0,Diesel,Manual,12.99,2494,2494,200.0,8.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,409999.0,47000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,1210000.0,25000.0,Diesel,Manual,21.38,1396,1396,219.7,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,400000.0,26000.0,Petrol,Manual,23.84,1199,1199,114.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,520000.0,29000.0,Diesel,Manual,24.0,1186,1186,190.24,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2016.0,650000.0,50000.0,Petrol,Automatic,21.4,1197,1197,115.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2011.0,325000.0,58000.0,Petrol,Manual,16.1,1298,1298,11.5,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2012.0,420000.0,120000.0,Petrol,Automatic,17.4,1197,1197,114.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,1322916.4973913042,850000.0
2014.0,400000.0,50000.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2010.0,254999.0,80000.0,Petrol,Manual,17.0,1197,1197,11.4,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2003.0,65000.0,60000.0,Petrol,Manual,17.3,993,993,78.0,5.0,384050.7800201816,320000.0,22.0,102849.97222222222,451816.6323673071,400000.0
2017.0,351000.0,36000.0,Petrol,Manual,23.1,998,998,90.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2007.0,404000.0,120000.0,Diesel,Manual,12.8,2494,2494,20.4,8.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2011.0,185000.0,185000.0,Diesel,Manual,21.1,1248,1248,190.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2011.0,250000.0,50000.0,Diesel,Manual,23.08,1461,1461,160.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2002.0,60000.0,100000.0,Petrol,Manual,17.3,993,993,78.0,5.0,384050.7800201816,320000.0,23.0,103789.42105263157,451816.6323673071,400000.0
